Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),Water Heater:WaterSystems:NaturalGas [J](Hourly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Water:Facility [m3](Monthly),EnergyTransfer:Facility [J](Monthly),ElectricityPurchased:Facility [J](Monthly),ElectricitySurplusSold:Facility [J](Monthly),ElectricityNet:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),PlantLoopHeatingDemand:Facility [J](Monthly),MainsWater:Facility [m3](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Source:Facility [J](Monthly),SO2:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),PM10:Facility [kg](Monthly),CO:Facility [kg](Monthly),CO2:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly) 
 01/04  04:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631063.334713972,0.0,1631063.334713972 
 01/04  05:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,72000.0,0.0,72000.0 
 01/04  06:00:00,18190896.523214538,0.0,0.0,0.0,1980019.3046400002,7920077.218560001,1631078.094966518,0.0,1631078.094966518 
 01/04  07:00:00,26473729.90251629,7296791.138226937,986042.241074821,0.0,1980019.3046400002,7920077.218560001,1631115.1044210966,0.0,1631115.1044210966 
 01/04  08:00:00,23871384.204888105,7296791.138226937,1332657.9341666254,0.0,5940057.91392,7920077.218560001,1693401.2311533592,62277.76732752303,1631123.463825836 
 01/04  09:00:00,50524275.726775244,7296791.138226937,7587137.105013772,0.0,17820173.74176,17820173.74176,1631360.3694671565,0.0,1631360.3694671565 
 01/04  10:00:00,53256999.55021083,7296791.138226937,10319860.92844937,0.0,17820173.74176,17820173.74176,1631389.692295183,0.0,1631389.692295183 
 01/04  11:00:00,56097855.90891914,7296791.138226937,13160717.287157666,0.0,17820173.74176,17820173.74176,1631398.2515804376,0.0,1631398.2515804376 
 01/04  12:00:00,57192175.89976577,7296791.138226937,14255037.278004292,0.0,17820173.74176,17820173.74176,1631454.8404827341,0.0,1631454.8404827341 
 01/04  13:00:00,54467031.79132168,7296791.138226937,13509912.474200208,0.0,17820173.74176,15840154.437120002,3190785.911160617,0.0,3190785.911160617 
